company,url,aTag,aTagText,aTagContent,href,keys,attributes,key_attr,trun_href,candidateMatch
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2994"" href=""/en/solutions/applications/recycling-end-end-planning"">Recycling Planning</a>","<a data-drupal-link-system-path=""node/2994"" href=""/en/solutions/applications/recycling-end-end-planning"">Recycling Planning</a>",Recycling Planning,/en/solutions/applications/recycling-end-end-planning,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/solutions/applications/recycling-end-end-planning', 'node/2994'])","{'href': '/en/solutions/applications/recycling-end-end-planning', 'data-drupal-link-system-path': 'node/2994'}",/en/solutions/application,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2996"" href=""/en/solutions/applications/transportation-planning"">Transportation Planning</a>","<a data-drupal-link-system-path=""node/2996"" href=""/en/solutions/applications/transportation-planning"">Transportation Planning</a>",Transportation Planning,/en/solutions/applications/transportation-planning,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/solutions/applications/transportation-planning', 'node/2996'])","{'href': '/en/solutions/applications/transportation-planning', 'data-drupal-link-system-path': 'node/2996'}",/en/solutions/application,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""ultimenu__link"" data-drupal-link-system-path=""node/346"" href=""/en/services"" target=""_self"">Services<span class=""caret""></span></a>","<a class=""ultimenu__link"" data-drupal-link-system-path=""node/346"" href=""/en/services"" target=""_self"">Services<span class=""caret""></span></a>",Services,/en/services,"dict_keys(['href', 'target', 'class', 'data-drupal-link-system-path'])","dict_values(['/en/services', '_self', ['ultimenu__link'], 'node/346'])","{'href': '/en/services', 'target': '_self', 'class': ['ultimenu__link'], 'data-drupal-link-system-path': 'node/346'}",/en/services,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/289"" href=""/en/professional-services"" target=""_self"">Professional Services</a>","<a data-drupal-link-system-path=""node/289"" href=""/en/professional-services"" target=""_self"">Professional Services</a>",Professional Services,/en/professional-services,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/professional-services', '_self', 'node/289'])","{'href': '/en/professional-services', 'target': '_self', 'data-drupal-link-system-path': 'node/289'}",/en/professional-services,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/314"" href=""/en/support-services"" target=""_self"">Support Services</a>","<a data-drupal-link-system-path=""node/314"" href=""/en/support-services"" target=""_self"">Support Services</a>",Support Services,/en/support-services,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/support-services', '_self', 'node/314'])","{'href': '/en/support-services', 'target': '_self', 'data-drupal-link-system-path': 'node/314'}",/en/support-services,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/116"" href=""/en/continuous-learning-services"" target=""_self"">Continuous Learning Services</a>","<a data-drupal-link-system-path=""node/116"" href=""/en/continuous-learning-services"" target=""_self"">Continuous Learning Services</a>",Continuous Learning Services,/en/continuous-learning-services,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/continuous-learning-services', '_self', 'node/116'])","{'href': '/en/continuous-learning-services', 'target': '_self', 'data-drupal-link-system-path': 'node/116'}",/en/continuous-learning-s,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/119"" href=""/en/continuous-learning-services/kinaxis-learning-center"" target=""_self"">Kinaxis Learning Center</a>","<a data-drupal-link-system-path=""node/119"" href=""/en/continuous-learning-services/kinaxis-learning-center"" target=""_self"">Kinaxis Learning Center</a>",Kinaxis Learning Center,/en/continuous-learning-services/kinaxis-learning-center,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/continuous-learning-services/kinaxis-learning-center', '_self', 'node/119'])","{'href': '/en/continuous-learning-services/kinaxis-learning-center', 'target': '_self', 'data-drupal-link-system-path': 'node/119'}",/en/continuous-learning-s,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/277"" href=""/en/continuous-learning-services/custom-learning"" target=""_self"">Custom learning</a>","<a data-drupal-link-system-path=""node/277"" href=""/en/continuous-learning-services/custom-learning"" target=""_self"">Custom learning</a>",Custom learning,/en/continuous-learning-services/custom-learning,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/continuous-learning-services/custom-learning', '_self', 'node/277'])","{'href': '/en/continuous-learning-services/custom-learning', 'target': '_self', 'data-drupal-link-system-path': 'node/277'}",/en/continuous-learning-s,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/121"" href=""/en/continous-learning-services/training-paths"" target=""_self"">Training paths</a>","<a data-drupal-link-system-path=""node/121"" href=""/en/continous-learning-services/training-paths"" target=""_self"">Training paths</a>",Training paths,/en/continous-learning-services/training-paths,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/continous-learning-services/training-paths', '_self', 'node/121'])","{'href': '/en/continous-learning-services/training-paths', 'target': '_self', 'data-drupal-link-system-path': 'node/121'}",/en/continous-learning-se,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/125"" href=""/en/knowledge-services/certification"" target=""_self"">Certification</a>","<a data-drupal-link-system-path=""node/125"" href=""/en/knowledge-services/certification"" target=""_self"">Certification</a>",Certification,/en/knowledge-services/certification,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/knowledge-services/certification', '_self', 'node/125'])","{'href': '/en/knowledge-services/certification', 'target': '_self', 'data-drupal-link-system-path': 'node/125'}",/en/knowledge-services/ce,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/766"" href=""/en/continuous-learning-services/training-schedule-calendar"">Register for training</a>","<a data-drupal-link-system-path=""node/766"" href=""/en/continuous-learning-services/training-schedule-calendar"">Register for training</a>",Register for training,/en/continuous-learning-services/training-schedule-calendar,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/continuous-learning-services/training-schedule-calendar', 'node/766'])","{'href': '/en/continuous-learning-services/training-schedule-calendar', 'data-drupal-link-system-path': 'node/766'}",/en/continuous-learning-s,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/406"" href=""/en/partners"" target=""_self"">Partners</a>","<a data-drupal-link-system-path=""node/406"" href=""/en/partners"" target=""_self"">Partners</a>",Partners,/en/partners,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/partners', '_self', 'node/406'])","{'href': '/en/partners', 'target': '_self', 'data-drupal-link-system-path': 'node/406'}",/en/partners,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""ultimenu__link"" data-drupal-link-system-path=""node/2891"" href=""/en/resources"">Resources<span class=""caret""></span></a>","<a class=""ultimenu__link"" data-drupal-link-system-path=""node/2891"" href=""/en/resources"">Resources<span class=""caret""></span></a>",Resources,/en/resources,"dict_keys(['href', 'class', 'data-drupal-link-system-path'])","dict_values(['/en/resources', ['ultimenu__link'], 'node/2891'])","{'href': '/en/resources', 'class': ['ultimenu__link'], 'data-drupal-link-system-path': 'node/2891'}",/en/resources,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/521"" href=""/en/resources-center"">Resource center</a>","<a data-drupal-link-system-path=""node/521"" href=""/en/resources-center"">Resource center</a>",Resource center,/en/resources-center,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/resources-center', 'node/521'])","{'href': '/en/resources-center', 'data-drupal-link-system-path': 'node/521'}",/en/resources-center,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2642"" href=""/en/blog"">Blog</a>","<a data-drupal-link-system-path=""node/2642"" href=""/en/blog"">Blog</a>",Blog,/en/blog,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/blog', 'node/2642'])","{'href': '/en/blog', 'data-drupal-link-system-path': 'node/2642'}",/en/blog,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/263"" href=""/en/customers"">Customer stories</a>","<a data-drupal-link-system-path=""node/263"" href=""/en/customers"">Customer stories</a>",Customer stories,/en/customers,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/customers', 'node/263'])","{'href': '/en/customers', 'data-drupal-link-system-path': 'node/263'}",/en/customers,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""ultimenu__link"" data-drupal-link-system-path=""node/6"" href=""/en/about"">About us<span class=""caret""></span></a>","<a class=""ultimenu__link"" data-drupal-link-system-path=""node/6"" href=""/en/about"">About us<span class=""caret""></span></a>",About us,/en/about,"dict_keys(['href', 'class', 'data-drupal-link-system-path'])","dict_values(['/en/about', ['ultimenu__link'], 'node/6'])","{'href': '/en/about', 'class': ['ultimenu__link'], 'data-drupal-link-system-path': 'node/6'}",/en/about,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2675"" href=""/en/news"">Newsroom</a>","<a data-drupal-link-system-path=""node/2675"" href=""/en/news"">Newsroom</a>",Newsroom,/en/news,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/news', 'node/2675'])","{'href': '/en/news', 'data-drupal-link-system-path': 'node/2675'}",/en/news,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2674"" href=""/en/news/media-kit"">Media kit</a>","<a data-drupal-link-system-path=""node/2674"" href=""/en/news/media-kit"">Media kit</a>",Media kit,/en/news/media-kit,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/news/media-kit', 'node/2674'])","{'href': '/en/news/media-kit', 'data-drupal-link-system-path': 'node/2674'}",/en/news/media-kit,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/365"" href=""/en/news-releases"">News releases</a>","<a data-drupal-link-system-path=""node/365"" href=""/en/news-releases"">News releases</a>",News releases,/en/news-releases,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/news-releases', 'node/365'])","{'href': '/en/news-releases', 'data-drupal-link-system-path': 'node/365'}",/en/news-releases,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/678"" href=""/en/media-coverage"">Media coverage</a>","<a data-drupal-link-system-path=""node/678"" href=""/en/media-coverage"">Media coverage</a>",Media coverage,/en/media-coverage,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/media-coverage', 'node/678'])","{'href': '/en/media-coverage', 'data-drupal-link-system-path': 'node/678'}",/en/media-coverage,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/710"" href=""/en/events"">Events</a>","<a data-drupal-link-system-path=""node/710"" href=""/en/events"">Events</a>",Events,/en/events,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/events', 'node/710'])","{'href': '/en/events', 'data-drupal-link-system-path': 'node/710'}",/en/events,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/12"" href=""/en/careers"">Careers</a>","<a data-drupal-link-system-path=""node/12"" href=""/en/careers"">Careers</a>",Careers,/en/careers,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/careers', 'node/12'])","{'href': '/en/careers', 'data-drupal-link-system-path': 'node/12'}",/en/careers,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2901"" href=""/en/internships"">Internships</a>","<a data-drupal-link-system-path=""node/2901"" href=""/en/internships"">Internships</a>",Internships,/en/internships,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/internships', 'node/2901'])","{'href': '/en/internships', 'data-drupal-link-system-path': 'node/2901'}",/en/internships,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2903"" href=""/en/product-development"">Product development</a>","<a data-drupal-link-system-path=""node/2903"" href=""/en/product-development"">Product development</a>",Product development,/en/product-development,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/product-development', 'node/2903'])","{'href': '/en/product-development', 'data-drupal-link-system-path': 'node/2903'}",/en/product-development,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2902"" href=""/en/product-user-experience"">Product design and user experience</a>","<a data-drupal-link-system-path=""node/2902"" href=""/en/product-user-experience"">Product design and user experience</a>",Product design and user experience,/en/product-user-experience,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/product-user-experience', 'node/2902'])","{'href': '/en/product-user-experience', 'data-drupal-link-system-path': 'node/2902'}",/en/product-user-experien,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/167"" href=""/en/leadership"">Leadership</a>","<a data-drupal-link-system-path=""node/167"" href=""/en/leadership"">Leadership</a>",Leadership,/en/leadership,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/leadership', 'node/167'])","{'href': '/en/leadership', 'data-drupal-link-system-path': 'node/167'}",/en/leadership,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/8"" href=""/en/investor-relations"">Investor relations</a>","<a data-drupal-link-system-path=""node/8"" href=""/en/investor-relations"">Investor relations</a>",Investor relations,/en/investor-relations,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/investor-relations', 'node/8'])","{'href': '/en/investor-relations', 'data-drupal-link-system-path': 'node/8'}",/en/investor-relations,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2961"" href=""/en/environmental-and-social-governance"">Environmental, Social and Governance Performance</a>","<a data-drupal-link-system-path=""node/2961"" href=""/en/environmental-and-social-governance"">Environmental, Social and Governance Performance</a>","Environmental, Social and Governance Performance",/en/environmental-and-social-governance,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/environmental-and-social-governance', 'node/2961'])","{'href': '/en/environmental-and-social-governance', 'data-drupal-link-system-path': 'node/2961'}",/en/environmental-and-soc,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a id=""main-content""></a>","<a id=""main-content""></a>",,,dict_keys(['id']),dict_values(['main-content']),{'id': 'main-content'},0,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""icon-caret"" href=""/en/careers"" title=""Careers"">About careers</a>","<a class=""icon-caret"" href=""/en/careers"" title=""Careers"">About careers</a>",About careers,/en/careers,"dict_keys(['class', 'href', 'title'])","dict_values([['icon-caret'], '/en/careers', 'Careers'])","{'class': ['icon-caret'], 'href': '/en/careers', 'title': 'Careers'}",/en/careers,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""icon-caret"" href=""/en/internships"">Internships</a>","<a class=""icon-caret"" href=""/en/internships"">Internships</a>",Internships,/en/internships,"dict_keys(['class', 'href'])","dict_values([['icon-caret'], '/en/internships'])","{'class': ['icon-caret'], 'href': '/en/internships'}",/en/internships,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""footer-logo-link"" href=""/en"" rel=""home"" title=""Home"">
<img alt=""Home"" class=""img-responsive"" src=""/themes/custom/kinaxis/logo.png""/>
</a>","<a class=""footer-logo-link"" href=""/en"" rel=""home"" title=""Home"">
<img alt=""Home"" class=""img-responsive"" src=""/themes/custom/kinaxis/logo.png""/>
</a>","

",/en,"dict_keys(['class', 'href', 'title', 'rel'])","dict_values([['footer-logo-link'], '/en', 'Home', ['home']])","{'class': ['footer-logo-link'], 'href': '/en', 'title': 'Home', 'rel': ['home']}",/en,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""https://www.linkedin.com/company/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-linkedin""></span>
</a>","<a href=""https://www.linkedin.com/company/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-linkedin""></span>
</a>","

",https://www.linkedin.com/company/kinaxis,"dict_keys(['href', 'target', 'rel'])","dict_values(['https://www.linkedin.com/company/kinaxis', '_blank', ['nofollow']])","{'href': 'https://www.linkedin.com/company/kinaxis', 'target': '_blank', 'rel': ['nofollow']}",https://www.linkedin.com/,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""https://www.twitter.com/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-twitter""></span>
</a>","<a href=""https://www.twitter.com/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-twitter""></span>
</a>","

",https://www.twitter.com/kinaxis,"dict_keys(['href', 'target', 'rel'])","dict_values(['https://www.twitter.com/kinaxis', '_blank', ['nofollow']])","{'href': 'https://www.twitter.com/kinaxis', 'target': '_blank', 'rel': ['nofollow']}",https://www.twitter.com/k,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""https://www.facebook.com/Kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-facebook""></span>
</a>","<a href=""https://www.facebook.com/Kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-facebook""></span>
</a>","

",https://www.facebook.com/Kinaxis,"dict_keys(['href', 'target', 'rel'])","dict_values(['https://www.facebook.com/Kinaxis', '_blank', ['nofollow']])","{'href': 'https://www.facebook.com/Kinaxis', 'target': '_blank', 'rel': ['nofollow']}",https://www.facebook.com/,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""https://www.youtube.com/user/KinaxisCorporate/"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-youtube""></span>
</a>","<a href=""https://www.youtube.com/user/KinaxisCorporate/"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-youtube""></span>
</a>","

",https://www.youtube.com/user/KinaxisCorporate/,"dict_keys(['href', 'target', 'rel'])","dict_values(['https://www.youtube.com/user/KinaxisCorporate/', '_blank', ['nofollow']])","{'href': 'https://www.youtube.com/user/KinaxisCorporate/', 'target': '_blank', 'rel': ['nofollow']}",https://www.youtube.com/u,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""https://www.instagram.com/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-instagram""></span>
</a>","<a href=""https://www.instagram.com/kinaxis"" rel=""nofollow"" target=""_blank"">
<span class=""kinaxis-icon icon-instagram""></span>
</a>","

",https://www.instagram.com/kinaxis,"dict_keys(['href', 'target', 'rel'])","dict_values(['https://www.instagram.com/kinaxis', '_blank', ['nofollow']])","{'href': 'https://www.instagram.com/kinaxis', 'target': '_blank', 'rel': ['nofollow']}",https://www.instagram.com,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""/en/solutions"">Solutions</a>","<a href=""/en/solutions"">Solutions</a>",Solutions,/en/solutions,dict_keys(['href']),dict_values(['/en/solutions']),{'href': '/en/solutions'},/en/solutions,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2889"" href=""/en/solutions/applications"" target=""_self"">Applications</a>","<a data-drupal-link-system-path=""node/2889"" href=""/en/solutions/applications"" target=""_self"">Applications</a>",Applications,/en/solutions/applications,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/solutions/applications', '_self', 'node/2889'])","{'href': '/en/solutions/applications', 'target': '_self', 'data-drupal-link-system-path': 'node/2889'}",/en/solutions/application,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/334"" href=""/en/solutions/platform"" target=""_self"">Platform</a>","<a data-drupal-link-system-path=""node/334"" href=""/en/solutions/platform"" target=""_self"">Platform</a>",Platform,/en/solutions/platform,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/solutions/platform', '_self', 'node/334'])","{'href': '/en/solutions/platform', 'target': '_self', 'data-drupal-link-system-path': 'node/334'}",/en/solutions/platform,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/325"" href=""/en/industries"" target=""_self"">Industries</a>","<a data-drupal-link-system-path=""node/325"" href=""/en/industries"" target=""_self"">Industries</a>",Industries,/en/industries,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/industries', '_self', 'node/325'])","{'href': '/en/industries', 'target': '_self', 'data-drupal-link-system-path': 'node/325'}",/en/industries,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""/en/resources"">Resources</a>","<a href=""/en/resources"">Resources</a>",Resources,/en/resources,dict_keys(['href']),dict_values(['/en/resources']),{'href': '/en/resources'},/en/resources,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/521"" href=""/en/resources-center"" target=""_self"">Resource center</a>","<a data-drupal-link-system-path=""node/521"" href=""/en/resources-center"" target=""_self"">Resource center</a>",Resource center,/en/resources-center,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/resources-center', '_self', 'node/521'])","{'href': '/en/resources-center', 'target': '_self', 'data-drupal-link-system-path': 'node/521'}",/en/resources-center,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2642"" href=""/en/blog"" target=""_blank"">Blog</a>","<a data-drupal-link-system-path=""node/2642"" href=""/en/blog"" target=""_blank"">Blog</a>",Blog,/en/blog,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/blog', '_blank', 'node/2642'])","{'href': '/en/blog', 'target': '_blank', 'data-drupal-link-system-path': 'node/2642'}",/en/blog,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/263"" href=""/en/customers"" target=""_self"" title=""Our Customers"">Our customers</a>","<a data-drupal-link-system-path=""node/263"" href=""/en/customers"" target=""_self"" title=""Our Customers"">Our customers</a>",Our customers,/en/customers,"dict_keys(['href', 'target', 'title', 'data-drupal-link-system-path'])","dict_values(['/en/customers', '_self', 'Our Customers', 'node/263'])","{'href': '/en/customers', 'target': '_self', 'title': 'Our Customers', 'data-drupal-link-system-path': 'node/263'}",/en/customers,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a href=""/en/about"">About us</a>","<a href=""/en/about"">About us</a>",About us,/en/about,dict_keys(['href']),dict_values(['/en/about']),{'href': '/en/about'},/en/about,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2675"" href=""/en/news"" target=""_self"">Newsroom</a>","<a data-drupal-link-system-path=""node/2675"" href=""/en/news"" target=""_self"">Newsroom</a>",Newsroom,/en/news,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/news', '_self', 'node/2675'])","{'href': '/en/news', 'target': '_self', 'data-drupal-link-system-path': 'node/2675'}",/en/news,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/710"" href=""/en/events"">Events</a>","<a data-drupal-link-system-path=""node/710"" href=""/en/events"">Events</a>",Events,/en/events,"dict_keys(['href', 'data-drupal-link-system-path'])","dict_values(['/en/events', 'node/710'])","{'href': '/en/events', 'data-drupal-link-system-path': 'node/710'}",/en/events,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/12"" href=""/en/careers"" target=""_self"">Careers</a>","<a data-drupal-link-system-path=""node/12"" href=""/en/careers"" target=""_self"">Careers</a>",Careers,/en/careers,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/careers', '_self', 'node/12'])","{'href': '/en/careers', 'target': '_self', 'data-drupal-link-system-path': 'node/12'}",/en/careers,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/8"" href=""/en/investor-relations"" target=""_self"">Investor relations</a>","<a data-drupal-link-system-path=""node/8"" href=""/en/investor-relations"" target=""_self"">Investor relations</a>",Investor relations,/en/investor-relations,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/investor-relations', '_self', 'node/8'])","{'href': '/en/investor-relations', 'target': '_self', 'data-drupal-link-system-path': 'node/8'}",/en/investor-relations,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a class=""btn"" href=""/stay-informed-join-our-mailing-list"" target=""_blank"">Get the Newsletter</a>","<a class=""btn"" href=""/stay-informed-join-our-mailing-list"" target=""_blank"">Get the Newsletter</a>",Get the Newsletter,/stay-informed-join-our-mailing-list,"dict_keys(['class', 'href', 'target'])","dict_values([['btn'], '/stay-informed-join-our-mailing-list', '_blank'])","{'class': ['btn'], 'href': '/stay-informed-join-our-mailing-list', 'target': '_blank'}",/stay-informed-join-our-m,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/589"" href=""/en/sitemap"" target=""_self"">Sitemap</a>","<a data-drupal-link-system-path=""node/589"" href=""/en/sitemap"" target=""_self"">Sitemap</a>",Sitemap,/en/sitemap,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/sitemap', '_self', 'node/589'])","{'href': '/en/sitemap', 'target': '_self', 'data-drupal-link-system-path': 'node/589'}",/en/sitemap,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/2"" href=""/en/terms-of-use"" target=""_self"">Terms of use</a>","<a data-drupal-link-system-path=""node/2"" href=""/en/terms-of-use"" target=""_self"">Terms of use</a>",Terms of use,/en/terms-of-use,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/terms-of-use', '_self', 'node/2'])","{'href': '/en/terms-of-use', 'target': '_self', 'data-drupal-link-system-path': 'node/2'}",/en/terms-of-use,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/3"" href=""/en/privacy-policy"" target=""_self"">Privacy policy</a>","<a data-drupal-link-system-path=""node/3"" href=""/en/privacy-policy"" target=""_self"">Privacy policy</a>",Privacy policy,/en/privacy-policy,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/privacy-policy', '_self', 'node/3'])","{'href': '/en/privacy-policy', 'target': '_self', 'data-drupal-link-system-path': 'node/3'}",/en/privacy-policy,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/5"" href=""/en/copyright"" target=""_self"">Copyright</a>","<a data-drupal-link-system-path=""node/5"" href=""/en/copyright"" target=""_self"">Copyright</a>",Copyright,/en/copyright,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/copyright', '_self', 'node/5'])","{'href': '/en/copyright', 'target': '_self', 'data-drupal-link-system-path': 'node/5'}",/en/copyright,0.0
rubikloud.ai,https://www.kinaxis.com/en/open-positions,"<a data-drupal-link-system-path=""node/357"" href=""/en/security"" target=""_self"">Security</a>","<a data-drupal-link-system-path=""node/357"" href=""/en/security"" target=""_self"">Security</a>",Security,/en/security,"dict_keys(['href', 'target', 'data-drupal-link-system-path'])","dict_values(['/en/security', '_self', 'node/357'])","{'href': '/en/security', 'target': '_self', 'data-drupal-link-system-path': 'node/357'}",/en/security,0.0
